Chromosome,Start,End,Build
4,32390906,32391278,GRCh37
4,32392266,32392393,GRCh37
4,32398800,32399093,GRCh37
4,32399452,32400788,GRCh37
4,32400858,32400877,GRCh37
4,32407981,32408080,GRCh37
4,32408238,32408495,GRCh37
4,32416732,32416893,GRCh37
4,32425785,32425922,GRCh37
4,32431330,32431466,GRCh37
4,32433740,32433742,GRCh37
4,32440861,32441900,GRCh37
4,32443770,32443822,GRCh37
4,32444088,32444187,GRCh37
4,32454070,32454099,GRCh37
4,32454175,32454380,GRCh37
4,32455919,32455923,GRCh37
4,32455989,32456099,GRCh37
4,32458512,32458561,GRCh37
4,32483935,32483965,GRCh37
4,32486424,32486600,GRCh37
4,32489015,32489943,GRCh37
4,32494235,32494613,GRCh37
4,32499746,32500240,GRCh37
4,32507071,32507270,GRCh37
4,32516342,32516433,GRCh37
4,32518197,32518389,GRCh37
4,32522332,32522639,GRCh37
4,32522946,32523008,GRCh37
4,32525963,32526074,GRCh37
4,32530898,32530969,GRCh37
4,32544615,32544837,GRCh37
4,32545172,32545174,GRCh37
4,32547111,32547113,GRCh37
4,32552600,32552636,GRCh37
4,32559908,32559915,GRCh37
4,32562979,32563200,GRCh37
4,32578402,32578922,GRCh37
4,32578944,32579011,GRCh37
4,32583821,32583823,GRCh37
4,32585087,32585416,GRCh37
4,32586150,32586207,GRCh37
4,32588919,32589125,GRCh37
4,32596223,32597820,GRCh37
4,32599024,32599045,GRCh37
4,32602664,32603161,GRCh37
4,32612988,32613166,GRCh37
4,32621301,32621929,GRCh37
4,32629461,32629465,GRCh37
4,32629911,32629943,GRCh37
4,32642667,32642787,GRCh37
4,32654100,32654122,GRCh37
4,32666702,32666730,GRCh37
4,32695184,32695492,GRCh37
4,32706764,32707104,GRCh37
4,32711248,32711325,GRCh37
4,32713478,32713618,GRCh37
4,32720851,32720862,GRCh37
4,32738600,32738618,GRCh37
4,32740868,32741350,GRCh37
4,32744942,32745263,GRCh37
4,32754870,32755375,GRCh37
4,32769940,32770000,GRCh37
4,32789153,32789261,GRCh37
4,32815469,32815604,GRCh37
4,32817747,32818592,GRCh37
4,32855338,32855431,GRCh37
4,32856518,32856608,GRCh37
4,32871186,32871435,GRCh37
4,32871739,32872026,GRCh37
4,32872223,32872272,GRCh37
4,32877088,32877140,GRCh37
4,32884068,32884601,GRCh37
4,32887772,32887785,GRCh37
4,32891714,32891764,GRCh37
4,32892509,32892581,GRCh37
4,32895139,32895826,GRCh37
4,32897044,32897121,GRCh37
4,32913348,32913355,GRCh37
4,32917015,32917027,GRCh37
4,32922115,32923080,GRCh37
4,32927345,32927790,GRCh37
4,32936108,32936312,GRCh37
4,32936397,32936659,GRCh37
4,32950826,32950831,GRCh37
4,32951890,32951919,GRCh37
4,32953235,32953500,GRCh37
4,32964040,32964148,GRCh37
4,32966130,32966810,GRCh37
4,32968089,32968514,GRCh37
4,32980195,32980441,GRCh37
4,33013425,33013440,GRCh37
4,33013861,33014195,GRCh37
4,33015557,33016048,GRCh37
4,33026618,33026715,GRCh37
4,33034729,33035165,GRCh37
4,33043646,33043687,GRCh37
4,33052713,33052838,GRCh37
4,33115439,33115546,GRCh37
4,33144348,33144354,GRCh37
4,33147760,33148013,GRCh37
4,33148165,33148174,GRCh37
4,33149319,33150200,GRCh37
4,33159714,33159862,GRCh37
4,33165475,33165483,GRCh37
4,33169613,33169813,GRCh37
4,33172248,33172312,GRCh37
4,33178800,33178982,GRCh37
4,33181527,33181543,GRCh37
4,33198404,33198491,GRCh37
4,33198857,33198884,GRCh37
4,33206459,33207865,GRCh37
4,33213443,33213987,GRCh37
4,33214382,33214520,GRCh37
4,33227326,33227338,GRCh37
4,33230588,33230804,GRCh37
4,33238658,33239019,GRCh37
4,33240463,33240467,GRCh37
4,33251126,33251543,GRCh37
4,33258130,33258149,GRCh37
4,33262166,33262225,GRCh37
4,33263752,33263868,GRCh37
4,33268000,33268200,GRCh37
4,33277756,33277793,GRCh37
4,33288013,33288015,GRCh37
4,33310717,33310801,GRCh37
4,33311028,33311031,GRCh37
4,33315232,33315811,GRCh37
4,33342814,33342839,GRCh37
4,33344256,33344768,GRCh37
4,33345270,33345933,GRCh37
4,33354054,33354315,GRCh37
4,33357499,33357540,GRCh37
4,33368650,33368840,GRCh37
4,33376990,33377010,GRCh37
4,33380252,33381001,GRCh37
4,33390999,33391000,GRCh37
4,33404132,33404215,GRCh37
4,33408225,33408380,GRCh37
4,33411014,33411031,GRCh37
4,33419231,33419371,GRCh37
4,33435186,33435953,GRCh37
4,33440010,33440083,GRCh37
4,33447176,33447457,GRCh37
4,33459560,33459662,GRCh37
4,33499919,33499921,GRCh37
4,33515848,33515951,GRCh37
4,33517300,33517357,GRCh37
4,33532885,33533348,GRCh37
4,33534082,33534089,GRCh37
4,33540728,33540739,GRCh37
4,33549026,33549473,GRCh37
4,33550563,33550768,GRCh37
4,33555351,33555474,GRCh37
4,33556179,33556681,GRCh37
4,33560125,33560661,GRCh37
4,33566375,33566866,GRCh37
4,33567982,33568283,GRCh37
4,33568956,33569060,GRCh37
4,33573670,33573926,GRCh37
4,33585684,33585706,GRCh37
4,33590734,33591122,GRCh37
4,33612842,33613291,GRCh37
4,33617859,33617964,GRCh37
4,33623083,33623165,GRCh37
4,33632853,33633164,GRCh37
4,33638129,33638168,GRCh37
4,33650039,33650210,GRCh37
4,33659425,33659447,GRCh37
4,33672863,33672911,GRCh37
4,33673342,33673643,GRCh37
4,33683342,33683435,GRCh37
4,33729521,33729544,GRCh37
4,33730501,33730577,GRCh37
4,33731227,33731441,GRCh37
4,33731923,33731954,GRCh37
4,33737972,33737990,GRCh37
4,33750671,33750707,GRCh37
4,33754462,33754653,GRCh37
4,33757210,33757318,GRCh37
4,33765573,33765584,GRCh37
4,33778567,33778624,GRCh37
4,33789476,33790050,GRCh37
4,33808068,33808401,GRCh37
4,33823706,33824255,GRCh37
4,33826400,33826454,GRCh37
4,33845344,33845454,GRCh37
4,33854400,33854820,GRCh37
4,33854990,33855357,GRCh37
4,33857226,33857442,GRCh37
4,33872456,33872828,GRCh37
4,33885800,33885932,GRCh37
4,33900464,33901008,GRCh37
4,33901984,33902519,GRCh37
4,33913597,33913607,GRCh37
4,33914400,33914600,GRCh37
4,33918511,33918582,GRCh37
4,33919692,33920398,GRCh37
4,33921852,33921901,GRCh37
4,33943373,33943409,GRCh37
4,33944095,33944173,GRCh37
4,33952646,33952739,GRCh37
4,33962919,33963000,GRCh37
4,33964043,33964238,GRCh37
4,33964522,33964555,GRCh37
4,33968280,33968433,GRCh37
4,33983043,33983140,GRCh37
4,33989263,33989707,GRCh37
4,33992070,33992334,GRCh37
4,33996574,33996695,GRCh37
4,34029325,34029458,GRCh37
4,34031690,34031702,GRCh37
4,34036153,34036774,GRCh37
4,34049600,34049653,GRCh37
4,34052962,34053147,GRCh37
4,34055215,34055256,GRCh37
4,34055395,34055578,GRCh37
4,34064879,34065020,GRCh37
4,34079272,34079382,GRCh37
4,34084249,34084717,GRCh37
4,34093410,34093827,GRCh37
4,34117903,34118355,GRCh37
4,34119808,34119814,GRCh37
4,34133726,34133870,GRCh37
4,34134202,34134988,GRCh37
4,34135344,34135740,GRCh37
4,34142879,34143784,GRCh37
4,34155779,34155838,GRCh37
4,34211526,34211592,GRCh37
4,34214038,34214045,GRCh37
4,34222800,34222944,GRCh37
4,34224533,34224841,GRCh37
4,34233100,34233102,GRCh37
4,34235900,34236001,GRCh37
4,34236304,34236679,GRCh37
4,34238647,34238734,GRCh37
4,34261078,34261540,GRCh37
4,34285751,34285776,GRCh37
4,34299284,34299465,GRCh37
4,34302574,34302589,GRCh37
4,34305092,34305567,GRCh37
4,34313866,34313888,GRCh37
4,34317321,34317328,GRCh37
4,34320842,34321312,GRCh37
4,34322698,34322704,GRCh37
4,34342961,34342978,GRCh37
4,34343220,34343324,GRCh37
4,34354823,34355318,GRCh37
4,34355601,34356140,GRCh37
4,34369350,34369488,GRCh37
4,34386200,34386709,GRCh37
4,34387123,34387444,GRCh37
4,34397989,34398182,GRCh37
4,34398692,34399085,GRCh37
4,34399113,34399191,GRCh37
4,34402916,34403540,GRCh37
4,34409181,34409601,GRCh37
4,34416706,34416772,GRCh37
4,34447602,34448760,GRCh37
4,34448796,34448914,GRCh37
4,34483149,34483661,GRCh37
4,34485102,34485119,GRCh37
4,34519844,34520000,GRCh37
4,34520454,34520767,GRCh37
4,34528717,34528842,GRCh37
4,34545019,34545516,GRCh37
4,34549788,34549990,GRCh37
4,34550113,34550120,GRCh37
4,34551283,34551342,GRCh37
4,34556408,34557058,GRCh37
4,34562654,34562831,GRCh37
4,34573451,34573464,GRCh37
4,34575973,34576000,GRCh37
4,34602010,34602290,GRCh37
4,34605949,34606025,GRCh37
4,34617216,34617295,GRCh37
4,34617915,34618194,GRCh37
4,34622805,34622837,GRCh37
4,34647466,34647635,GRCh37
4,34648270,34648340,GRCh37
4,34651244,34651315,GRCh37
4,34654154,34654268,GRCh37
4,34661454,34661484,GRCh37
4,34672661,34672868,GRCh37
4,34675628,34675629,GRCh37
4,34698770,34698793,GRCh37
4,34699002,34699006,GRCh37
4,34712733,34712754,GRCh37
4,34726933,34727470,GRCh37
4,34727853,34728529,GRCh37
4,34754421,34754600,GRCh37
4,34758344,34758523,GRCh37
4,34769804,34770055,GRCh37
4,34788307,34788352,GRCh37
4,34790438,34790498,GRCh37
4,34792470,34792480,GRCh37
4,34799436,34799472,GRCh37
4,34799618,34799627,GRCh37
4,34800433,34800465,GRCh37
4,34800772,34801010,GRCh37
4,34803353,34804080,GRCh37
4,34821831,34821876,GRCh37
4,34825696,34825706,GRCh37
4,34831033,34831285,GRCh37
4,34860323,34860346,GRCh37
4,34861543,34861594,GRCh37
4,34864332,34865322,GRCh37
4,34866015,34866687,GRCh37
4,34867368,34867379,GRCh37
4,34896068,34896322,GRCh37
4,34919807,34920050,GRCh37
4,34925490,34925790,GRCh37
4,34927155,34927198,GRCh37
4,34931043,34931164,GRCh37
4,34945088,34945276,GRCh37
4,34948013,34948184,GRCh37
4,34980020,34980707,GRCh37
4,34990396,34990397,GRCh37
4,34990554,34990644,GRCh37
4,34993288,34993738,GRCh37
4,34994483,34994651,GRCh37
4,35045072,35045136,GRCh37
4,35059247,35059268,GRCh37
4,35068546,35068860,GRCh37
4,35074418,35074826,GRCh37
4,35084862,35084934,GRCh37
4,35087447,35087978,GRCh37
4,35089761,35089989,GRCh37
4,35095096,35095747,GRCh37
4,35147083,35147411,GRCh37
4,35147548,35148080,GRCh37
4,35151938,35152000,GRCh37
4,35160628,35160769,GRCh37
4,35161743,35162631,GRCh37
4,35172148,35172187,GRCh37
4,35199490,35199967,GRCh37
4,35238530,35238542,GRCh37
4,35239533,35239534,GRCh37
4,35263186,35263245,GRCh37
4,35265194,35265817,GRCh37
4,35267921,35268313,GRCh37
4,35272185,35272633,GRCh37
4,35275790,35275953,GRCh37
4,35277650,35277664,GRCh37
4,35279517,35279928,GRCh37
4,35280898,35281464,GRCh37
4,35292008,35292399,GRCh37
4,35295108,35295109,GRCh37
4,35296582,35296591,GRCh37
4,35296826,35297929,GRCh37
4,35304602,35304613,GRCh37
4,35308016,35308083,GRCh37
4,35308734,35308737,GRCh37
4,35309761,35309818,GRCh37
4,35322662,35322741,GRCh37
4,35326040,35326309,GRCh37
4,35330488,35330828,GRCh37
4,35332482,35332710,GRCh37
4,35333735,35333741,GRCh37
4,35337905,35338499,GRCh37
4,35347384,35347699,GRCh37
4,35356922,35358208,GRCh37
4,35358646,35358922,GRCh37
4,35383755,35384159,GRCh37
4,35385833,35386960,GRCh37
4,35389638,35389785,GRCh37
4,35407201,35407444,GRCh37
4,35412026,35412067,GRCh37
4,35436274,35437492,GRCh37
4,35438031,35438203,GRCh37
4,35480020,35480146,GRCh37
4,35486289,35486467,GRCh37
4,35488652,35488852,GRCh37
4,35499924,35500040,GRCh37
4,35504037,35504260,GRCh37
4,35512197,35512303,GRCh37
4,35533890,35534040,GRCh37
4,35537339,35537733,GRCh37
4,35538898,35539006,GRCh37
4,35549764,35549803,GRCh37
4,35551034,35551545,GRCh37
4,35553806,35553878,GRCh37
4,35575775,35575776,GRCh37
4,35597241,35597327,GRCh37
4,35600000,35600181,GRCh37
4,35619797,35619800,GRCh37
4,35622390,35622769,GRCh37
4,35625271,35625317,GRCh37
4,35626417,35626633,GRCh37
4,35626644,35626671,GRCh37
4,35626692,35626854,GRCh37
4,35642209,35642253,GRCh37
4,35662385,35662452,GRCh37
4,35666283,35666477,GRCh37
4,35666482,35666746,GRCh37
4,35669000,35669406,GRCh37
4,35674348,35674673,GRCh37
4,35675127,35675322,GRCh37
4,35675511,35676037,GRCh37
4,35696060,35696120,GRCh37
4,35696330,35696725,GRCh37
4,35696825,35697416,GRCh37
4,35701765,35701925,GRCh37
4,35705067,35705798,GRCh37
4,35723370,35723583,GRCh37
4,35737592,35737736,GRCh37
4,35738112,35738165,GRCh37
4,35763232,35763239,GRCh37
4,35772091,35772162,GRCh37
4,35780135,35780494,GRCh37
4,35780782,35781314,GRCh37
4,35782679,35782859,GRCh37
4,35783010,35783297,GRCh37
4,35790273,35790474,GRCh37
4,35795290,35795379,GRCh37
4,35823895,35823983,GRCh37
4,35851347,35851427,GRCh37
4,35883125,35883327,GRCh37
4,35886650,35886687,GRCh37
4,35890559,35891390,GRCh37
4,35892741,35892821,GRCh37
4,35900770,35900888,GRCh37
4,35911758,35911789,GRCh37
4,35912468,35912806,GRCh37
4,35937398,35938001,GRCh37
4,35938779,35939207,GRCh37
4,35940995,35941080,GRCh37
4,35943074,35943145,GRCh37
4,35947114,35947117,GRCh37
4,35949177,35949503,GRCh37
4,35960242,35960250,GRCh37
4,35976671,35976781,GRCh37
4,35978090,35978136,GRCh37
4,36357042,36357180,GRCh37
4,36357321,36357720,GRCh37
4,36363593,36363740,GRCh37
4,36372375,36372377,GRCh37
4,36459525,36459686,GRCh37
4,36474954,36475579,GRCh37
4,36475970,36476019,GRCh37
4,36480770,36481035,GRCh37
4,36482982,36483443,GRCh37
4,36484373,36485905,GRCh37
4,36496907,36497168,GRCh37
4,36500740,36501040,GRCh37
4,36506229,36506527,GRCh37
4,36511830,36512003,GRCh37
4,36516126,36516127,GRCh37
4,36527529,36527530,GRCh37
4,36544868,36544908,GRCh37
4,36548282,36548498,GRCh37
4,36562496,36562847,GRCh37
4,36577436,36577437,GRCh37
4,36584587,36584661,GRCh37
4,36584841,36585249,GRCh37
4,36585670,36585995,GRCh37
4,36595743,36595981,GRCh37
4,36596188,36596197,GRCh37
4,36597779,36597791,GRCh37
4,36601177,36601223,GRCh37
4,36610203,36610256,GRCh37
4,36610578,36611073,GRCh37
4,36616122,36616123,GRCh37
4,36623760,36623788,GRCh37
4,36625935,36626044,GRCh37
4,36629775,36630372,GRCh37
4,36632291,36632380,GRCh37
4,36649070,36649324,GRCh37
4,36671447,36671917,GRCh37
4,36696441,36696501,GRCh37
4,36699119,36699478,GRCh37
4,36702227,36702415,GRCh37
4,36709453,36709793,GRCh37
4,36710170,36710500,GRCh37
4,36710650,36711100,GRCh37
4,36725394,36725718,GRCh37
4,36731249,36731318,GRCh37
4,36734446,36734589,GRCh37
4,36734884,36734951,GRCh37
4,36735269,36735287,GRCh37
4,36764500,36764911,GRCh37
4,36779600,36779978,GRCh37
4,36783740,36783814,GRCh37
4,36808998,36809019,GRCh37
4,36827188,36827197,GRCh37
4,36862648,36862959,GRCh37
4,36865030,36865241,GRCh37
4,36866012,36866240,GRCh37
4,36866730,36866915,GRCh37
4,36868585,36868649,GRCh37
4,36869059,36869300,GRCh37
4,36871065,36871115,GRCh37
4,36876566,36876569,GRCh37
4,36879758,36879780,GRCh37
4,36886382,36886497,GRCh37
4,36903766,36903782,GRCh37
4,36915138,36915600,GRCh37
4,36924600,36924720,GRCh37
4,36944659,36944664,GRCh37
4,36948929,36948933,GRCh37
4,36956534,36956538,GRCh37
4,36987031,36987038,GRCh37
4,36990418,36990428,GRCh37
4,37016690,37016728,GRCh37
4,37016905,37017060,GRCh37
4,37025161,37025169,GRCh37
4,37029133,37029220,GRCh37
4,37040041,37040200,GRCh37
4,37064177,37064491,GRCh37
4,37074282,37074400,GRCh37
4,37077654,37077702,GRCh37
4,37080307,37080309,GRCh37
4,37080537,37080845,GRCh37
4,37085950,37085969,GRCh37
4,37102797,37102975,GRCh37
4,37116571,37116932,GRCh37
4,37118913,37119403,GRCh37
4,37119594,37119710,GRCh37
4,37119722,37119986,GRCh37
4,37122079,37122092,GRCh37
4,37143225,37143720,GRCh37
4,37155099,37155384,GRCh37
4,37163820,37164332,GRCh37
4,37173213,37173236,GRCh37
4,37173260,37173278,GRCh37
4,37176093,37176144,GRCh37
4,37179740,37179780,GRCh37
4,37185173,37185249,GRCh37
4,37202342,37202502,GRCh37
4,37203965,37204533,GRCh37
4,37210418,37210668,GRCh37
4,37213719,37213788,GRCh37
4,37215175,37215636,GRCh37
4,37228281,37228807,GRCh37
4,37231765,37231793,GRCh37
4,37236676,37236710,GRCh37
4,37241488,37241600,GRCh37
4,37249990,37250068,GRCh37
4,37250214,37250453,GRCh37
4,37260834,37261003,GRCh37
4,37263659,37263941,GRCh37
4,37265834,37265972,GRCh37
4,37282224,37282230,GRCh37
4,37300421,37300600,GRCh37
4,37372330,37372379,GRCh37
4,37376500,37376987,GRCh37
4,37378391,37378453,GRCh37
4,37378566,37378593,GRCh37
4,37404730,37404758,GRCh37
4,37416970,37417044,GRCh37
4,38343703,38343836,GRCh37
4,38352588,38352600,GRCh37
4,38356932,38356935,GRCh37
4,38357626,38357627,GRCh37
4,38358070,38358120,GRCh37
4,38440273,38440316,GRCh37
4,38550767,38550828,GRCh37
4,39154954,39155090,GRCh37
4,39180242,39180300,GRCh37
4,39676981,39677043,GRCh37
4,39809041,39809055,GRCh37
4,40009732,40009800,GRCh37
4,40013282,40013312,GRCh37
4,41226042,41226120,GRCh37
4,41226609,41226814,GRCh37
4,41227596,41227735,GRCh37
4,41227743,41227782,GRCh37
4,41231877,41231922,GRCh37
4,41240639,41240640,GRCh37
4,41246200,41246360,GRCh37
4,41247410,41247625,GRCh37
4,41249751,41249785,GRCh37
4,41737200,41737235,GRCh37
4,41739038,41739476,GRCh37
4,41741592,41741608,GRCh37
4,41742903,41743129,GRCh37
4,41745572,41745600,GRCh37
4,41788564,41788570,GRCh37
4,41794571,41794596,GRCh37
4,41810108,41810338,GRCh37
4,41825738,41825901,GRCh37
4,41837001,41837079,GRCh37
4,41839348,41839417,GRCh37
4,41849544,41849585,GRCh37
4,41851907,41851913,GRCh37
4,41857261,41857400,GRCh37
4,41857993,41858013,GRCh37
4,41863047,41863074,GRCh37
4,41901783,41901824,GRCh37
4,42163098,42163232,GRCh37
4,42166514,42166631,GRCh37
4,42177248,42177582,GRCh37
4,42181784,42181802,GRCh37
4,42181979,42182042,GRCh37
4,42182479,42182493,GRCh37
4,42182697,42182929,GRCh37
4,42183006,42183094,GRCh37
4,42183111,42183140,GRCh37
4,42184618,42184695,GRCh37
4,42193211,42193440,GRCh37
4,42205276,42205299,GRCh37
4,42208953,42209003,GRCh37
4,42211999,42212129,GRCh37
4,42212135,42212271,GRCh37
4,42237482,42237484,GRCh37
4,42238582,42238606,GRCh37
4,42252587,42252604,GRCh37
4,42262464,42262909,GRCh37
4,42263335,42263418,GRCh37
4,42372678,42372690,GRCh37
4,42377813,42377823,GRCh37
4,42383067,42383092,GRCh37
4,42384913,42385034,GRCh37
4,42667163,42667210,GRCh37
4,42668130,42668200,GRCh37
4,42688256,42688486,GRCh37
4,42696951,42697005,GRCh37
4,42732370,42732419,GRCh37
4,42745295,42745382,GRCh37
4,42754850,42754932,GRCh37
4,42758338,42758468,GRCh37
4,42761073,42761222,GRCh37
4,42779440,42779991,GRCh37
4,42780825,42781000,GRCh37
4,42783922,42784324,GRCh37
4,42798008,42798099,GRCh37
4,42802167,42802171,GRCh37
4,42802306,42802518,GRCh37
4,42806656,42806666,GRCh37
4,42810114,42810184,GRCh37
4,42832905,42833027,GRCh37
4,42836337,42836360,GRCh37
4,42875503,42875740,GRCh37
4,42879130,42879326,GRCh37
4,42879949,42880044,GRCh37
4,42882425,42882529,GRCh37
4,42890468,42890610,GRCh37
4,42893693,42893712,GRCh37
4,42896549,42897537,GRCh37
4,42900723,42901291,GRCh37
4,42904063,42904406,GRCh37
4,42905750,42906380,GRCh37
4,42919709,42920105,GRCh37
4,42925724,42926348,GRCh37
4,42934240,42934594,GRCh37
4,42935886,42936257,GRCh37
4,42936592,42936656,GRCh37
4,42944762,42945080,GRCh37
4,42946487,42946535,GRCh37
4,42959442,42959451,GRCh37
4,42970329,42970610,GRCh37
4,42973380,42973382,GRCh37
4,42976628,42976939,GRCh37
4,42988330,42988446,GRCh37
4,42989572,42990189,GRCh37
4,42993507,42993753,GRCh37
4,42998860,42999106,GRCh37
4,43000000,43000018,GRCh37
4,43011384,43011436,GRCh37
4,43017849,43017924,GRCh37
4,43021261,43021459,GRCh37
4,43025779,43025847,GRCh37
4,43026671,43026805,GRCh37
4,43029163,43029175,GRCh37
4,43032776,43033084,GRCh37
4,43033231,43033499,GRCh37
4,43034199,43034438,GRCh37
4,43035775,43035797,GRCh37
4,43071435,43071452,GRCh37
4,43071661,43071737,GRCh37
4,43101252,43101273,GRCh37
4,43102708,43102990,GRCh37
4,43106000,43106154,GRCh37
4,43111061,43111181,GRCh37
4,43112537,43112801,GRCh37
4,43127887,43127896,GRCh37
4,43138951,43139048,GRCh37
4,43144708,43145096,GRCh37
4,43147307,43147341,GRCh37
4,43167610,43168028,GRCh37
4,43176200,43176285,GRCh37
4,43179747,43180047,GRCh37
4,43180101,43180420,GRCh37
4,43180709,43180943,GRCh37
4,43184560,43184866,GRCh37
4,43190770,43190944,GRCh37
4,43198941,43199526,GRCh37
4,43204213,43204216,GRCh37
4,43204638,43204665,GRCh37
4,43213486,43213495,GRCh37
4,43219526,43219545,GRCh37
4,43235993,43236007,GRCh37
4,43274313,43274400,GRCh37
4,43275200,43275660,GRCh37
4,43280200,43280220,GRCh37
4,43287358,43287573,GRCh37
4,43293781,43293818,GRCh37
4,43296543,43296824,GRCh37
4,43297728,43297863,GRCh37
4,43300058,43300365,GRCh37
4,43310800,43310904,GRCh37
4,43317749,43317800,GRCh37
4,43371007,43371043,GRCh37
4,43371647,43371705,GRCh37
4,43371717,43371750,GRCh37
4,43371759,43372119,GRCh37
4,43372913,43373066,GRCh37
4,43384329,43385328,GRCh37
4,43385481,43385526,GRCh37
4,43387212,43387260,GRCh37
4,43389604,43390200,GRCh37
4,43407894,43407895,GRCh37
4,43443071,43443157,GRCh37
4,43453559,43453565,GRCh37
4,43453648,43453652,GRCh37
4,43519742,43519774,GRCh37
4,43524485,43524640,GRCh37
4,43533927,43534979,GRCh37
4,43535270,43535321,GRCh37
4,43541930,43541967,GRCh37
4,43550649,43550883,GRCh37
4,43552429,43552617,GRCh37
4,43556674,43556677,GRCh37
4,43590286,43590299,GRCh37
4,43596067,43596200,GRCh37
4,43597224,43597265,GRCh37
4,43598747,43598831,GRCh37
4,43602902,43603204,GRCh37
4,43606716,43606880,GRCh37
4,43616644,43616685,GRCh37
4,43616999,43617316,GRCh37
4,43623496,43623499,GRCh37
4,43629090,43629267,GRCh37
4,43630590,43630802,GRCh37
4,43632534,43632891,GRCh37
4,43644554,43645562,GRCh37
4,43662508,43662678,GRCh37
4,43672545,43672701,GRCh37
4,43672732,43673215,GRCh37
4,43677932,43677959,GRCh37
4,43680262,43680595,GRCh37
4,43688557,43688653,GRCh37
4,43700274,43700276,GRCh37
4,43716017,43716085,GRCh37
4,43721714,43723024,GRCh37
4,43727802,43727824,GRCh37
4,43740549,43740582,GRCh37
4,43742200,43742281,GRCh37
4,43744872,43744997,GRCh37
4,43779486,43779521,GRCh37
4,43780013,43780260,GRCh37
4,43790660,43790678,GRCh37
4,43797376,43797871,GRCh37
4,43801414,43801416,GRCh37
4,43822310,43822399,GRCh37
4,43827927,43828120,GRCh37
4,43841139,43841144,GRCh37
4,43871805,43872167,GRCh37
4,43886560,43887255,GRCh37
4,43891755,43891996,GRCh37
4,43892999,43893004,GRCh37
4,43905772,43905790,GRCh37
4,43913000,43913065,GRCh37
4,43914889,43914908,GRCh37
4,43921475,43921521,GRCh37
4,43936000,43936424,GRCh37
4,43940451,43940460,GRCh37
4,43945425,43945463,GRCh37
4,43946011,43946034,GRCh37
4,43952734,43952830,GRCh37
4,43956434,43956551,GRCh37
4,43957932,43957949,GRCh37
4,43959652,43959767,GRCh37
4,43971461,43971546,GRCh37
4,43971680,43972023,GRCh37
4,43972950,43973798,GRCh37
4,43976308,43976565,GRCh37
4,43980492,43980604,GRCh37
4,43981152,43981248,GRCh37
4,43981606,43981669,GRCh37
4,43981695,43981808,GRCh37
4,43986500,43986512,GRCh37
4,43990967,43990969,GRCh37
4,43991372,43991470,GRCh37
4,43998849,43999142,GRCh37
4,44005083,44005202,GRCh37
4,44009903,44009940,GRCh37
4,44024367,44024589,GRCh37
4,44033000,44033318,GRCh37
4,44035782,44036144,GRCh37
4,44074851,44075017,GRCh37
4,44075160,44075162,GRCh37
4,44077693,44078060,GRCh37
